date,month,temperature,rainfall,humidity,lake_name,elevation,lake_area,glacier_area
2024-03-05,3,2.5999999999999996,2.8,78.22689725243896,Palcacocha,4566,0.51,2.1
2024-03-06,3,3.15,2.6,81.31975193999763,Palcacocha,4566,0.51,2.1
2024-03-07,3,2.9,7.0,90.27210900783645,Palcacocha,4566,0.51,2.1
2024-03-08,3,3.1,5.7,88.85440321449637,Palcacocha,4566,0.51,2.1
2024-03-09,3,3.25,2.6,80.56562469814949,Palcacocha,4566,0.51,2.1
2024-03-10,3,2.25,2.3,85.89972132626028,Palcacocha,4566,0.51,2.1
2024-03-11,3,2.0,3.2,75.0210942335254,Palcacocha,4566,0.51,2.1
2024-03-12,3,1.5,1.5,92.44966556848928,Palcacocha,4566,0.51,2.1
2024-03-13,3,3.1,0.2,93.70909886409147,Palcacocha,4566,0.51,2.1
2024-03-14,3,3.55,0.1,89.53110334323807,Palcacocha,4566,0.51,2.1
2024-03-15,3,2.5500000000000003,3.2,86.21232529140462,Palcacocha,4566,0.51,2.1
2024-03-16,3,2.6,1.9,92.91688144468218,Palcacocha,4566,0.51,2.1
2024-03-17,3,3.5,7.8,86.76305884318835,Palcacocha,4566,0.51,2.1
2024-03-18,3,1.55,6.0,87.4291569267057,Palcacocha,4566,0.51,2.1
2024-03-19,3,2.0,4.1,87.24223728870722,Palcacocha,4566,0.51,2.1
2024-03-20,3,4.1,4.6,87.68897331298737,Palcacocha,4566,0.51,2.1
2024-03-21,3,2.85,5.9,83.70196285341395,Palcacocha,4566,0.51,2.1
2024-03-22,3,2.3,4.4,81.07315479478198,Palcacocha,4566,0.51,2.1
2024-03-23,3,1.75,5.1,89.85969710157244,Palcacocha,4566,0.51,2.1
2024-03-24,3,1.9500000000000002,5.1,90.73875320328676,Palcacocha,4566,0.51,2.1
2024-03-25,3,1.7499999999999998,0.5,87.19405039551816,Palcacocha,4566,0.51,2.1
2024-03-26,3,0.6000000000000001,3.6,81.533907044936,Palcacocha,4566,0.51,2.1
2024-03-27,3,1.5,1.8,77.03308906524762,Palcacocha,4566,0.51,2.1
2024-03-28,3,3.4,0.7,79.78738060387441,Palcacocha,4566,0.51,2.1
2024-03-29,3,1.7999999999999998,1.6,79.40356600264991,Palcacocha,4566,0.51,2.1
2024-03-30,3,3.5500000000000003,1.6,82.2241758011113,Palcacocha,4566,0.51,2.1
2024-03-31,3,2.0999999999999996,1.9,91.40180106569642,Palcacocha,4566,0.51,2.1
2024-04-01,4,3.0500000000000003,4.4,83.78321374835707,Palcacocha,4566,0.51,2.1
2024-04-02,4,3.1999999999999997,2.4,75.48459841757273,Palcacocha,4566,0.51,2.1
2024-04-03,4,1.2000000000000002,4.7,91.73063009557175,Palcacocha,4566,0.51,2.1
2024-04-04,4,0.8499999999999999,1.7,91.92892335478476,Palcacocha,4566,0.51,2.1
2024-04-05,4,-0.5500000000000003,1.5,79.46867743828751,Palcacocha,4566,0.51,2.1
2024-04-06,4,2.65,1.8,85.22714128899993,Palcacocha,4566,0.51,2.1
2024-04-07,4,2.2,1.3,80.00055658425727,Palcacocha,4566,0.51,2.1
2024-04-08,4,1.4,1.9,91.92978698676612,Palcacocha,4566,0.51,2.1
2024-04-09,4,1.2000000000000002,2.0,81.68051617147613,Palcacocha,4566,0.51,2.1
2024-04-10,4,1.0,3.2,79.54767574316614,Palcacocha,4566,0.51,2.1
2024-04-11,4,-0.3500000000000001,2.9,86.04559356023222,Palcacocha,4566,0.51,2.1
2024-04-12,4,0.10000000000000009,2.3,81.97746128880051,Palcacocha,4566,0.51,2.1
2024-04-13,4,3.2,2.3,81.75851766761546,Palcacocha,4566,0.51,2.1
2024-04-14,4,2.4,0.9,89.91584629747462,Palcacocha,4566,0.51,2.1
2024-04-15,4,3.5999999999999996,0.2,85.57851322752524,Palcacocha,4566,0.51,2.1
2024-04-16,4,2.2,1.0,77.49496936196202,Palcacocha,4566,0.51,2.1
2024-04-17,4,2.25,2.0,84.53259348708508,Palcacocha,4566,0.51,2.1
2024-04-18,4,3.35,0.6,79.56953809672208,Palcacocha,4566,0.51,2.1
2024-04-19,4,2.45,2.9,89.03124371047048,Palcacocha,4566,0.51,2.1
2024-04-20,4,2.3,0.8,87.78756680256538,Palcacocha,4566,0.51,2.1
2024-04-21,4,1.95,2.4,93.13408292871037,Palcacocha,4566,0.51,2.1
2024-04-22,4,2.35,1.4,79.65103317705527,Palcacocha,4566,0.51,2.1
2024-04-23,4,2.25,1.3,78.24133736513284,Palcacocha,4566,0.51,2.1
2024-04-24,4,1.9000000000000001,1.0,85.18305274896004,Palcacocha,4566,0.51,2.1
2024-04-25,4,2.8000000000000003,1.3,77.72694370082448,Palcacocha,4566,0.51,2.1
2024-04-26,4,3.15,1.3,91.96739104474992,Palcacocha,4566,0.51,2.1
2024-04-27,4,1.6500000000000001,1.4,91.04203478445834,Palcacocha,4566,0.51,2.1
2024-04-28,4,3.0,0.3,88.49644581011617,Palcacocha,4566,0.51,2.1
2024-04-29,4,2.5500000000000003,1.7,92.2511149574374,Palcacocha,4566,0.51,2.1
2024-04-30,4,1.95,2.3,82.71233255020552,Palcacocha,4566,0.51,2.1
2024-05-01,5,0.19999999999999973,1.3,82.20876285045826,Palcacocha,4566,0.51,2.1
2024-05-02,5,2.65,1.1,92.302146798981,Palcacocha,4566,0.51,2.1
2024-05-03,5,3.0,3.3,94.44970144650594,Palcacocha,4566,0.51,2.1
2024-05-04,5,2.9000000000000004,3.5,81.28478585742913,Palcacocha,4566,0.51,2.1
2024-05-05,5,2.7,1.2,76.05591704932013,Palcacocha,4566,0.51,2.1
2024-05-06,5,2.65,1.9,75.59959015749521,Palcacocha,4566,0.51,2.1
2024-05-07,5,3.0999999999999996,1.4,82.74641725059688,Palcacocha,4566,0.51,2.1
2024-05-08,5,3.1,1.9,80.75250670131997,Palcacocha,4566,0.51,2.1
2024-05-09,5,3.0999999999999996,1.6,91.22712720392067,Palcacocha,4566,0.51,2.1
2024-05-10,5,2.7,1.5,83.44728081344108,Palcacocha,4566,0.51,2.1
2024-05-11,5,3.4499999999999997,0.0,54.90747848028604,Palcacocha,4566,0.51,2.1
2024-05-12,5,4.45,0.4,79.0740848463734,Palcacocha,4566,0.51,2.1
2024-05-13,5,2.5,1.8,76.11007668216908,Palcacocha,4566,0.51,2.1
2024-05-14,5,1.5,2.9,82.18733606609896,Palcacocha,4566,0.51,2.1
2024-05-15,5,2.4000000000000004,3.1,91.82741438546931,Palcacocha,4566,0.51,2.1
2024-05-16,5,1.35,3.8,90.48873250005985,Palcacocha,4566,0.51,2.1
2024-05-17,5,2.55,1.7,79.23299220799697,Palcacocha,4566,0.51,2.1
2024-05-18,5,2.2,1.4,81.46893532572233,Palcacocha,4566,0.51,2.1
2024-05-19,5,2.0,1.3,77.8746638604277,Palcacocha,4566,0.51,2.1
2024-05-20,5,1.85,0.1,77.64649710526386,Palcacocha,4566,0.51,2.1
2024-05-21,5,2.9,0.5,81.21469988854804,Palcacocha,4566,0.51,2.1
2024-05-22,5,3.55,0.0,54.723250700741715,Palcacocha,4566,0.51,2.1
2024-05-23,5,3.9,0.0,42.13459561781139,Palcacocha,4566,0.51,2.1
2024-05-24,5,2.7,0.5,75.5598857852198,Palcacocha,4566,0.51,2.1
2024-05-25,5,3.05,3.3,76.49430695409359,Palcacocha,4566,0.51,2.1
2024-05-26,5,2.6500000000000004,2.2,92.30275252881037,Palcacocha,4566,0.51,2.1
2024-05-27,5,3.0999999999999996,0.5,92.91934099201391,Palcacocha,4566,0.51,2.1
2024-05-28,5,2.15,0.8,80.26780950756901,Palcacocha,4566,0.51,2.1
2024-05-29,5,2.6,0.2,85.38971682432397,Palcacocha,4566,0.51,2.1
2024-05-30,5,2.35,0.0,56.286227188822636,Palcacocha,4566,0.51,2.1
2024-05-31,5,2.25,0.0,40.28469521261581,Palcacocha,4566,0.51,2.1
2024-06-01,6,2.65,0.0,55.35854189065982,Palcacocha,4566,0.51,2.1
2024-06-02,6,2.55,0.0,43.567615147697886,Palcacocha,4566,0.51,2.1
2024-06-03,6,2.5,0.0,46.76719751593096,Palcacocha,4566,0.51,2.1
2024-06-04,6,1.5500000000000003,0.0,43.733545981011275,Palcacocha,4566,0.51,2.1
2024-06-05,6,2.05,0.0,48.528115036862864,Palcacocha,4566,0.51,2.1
2024-06-06,6,1.35,0.0,59.96398171304851,Palcacocha,4566,0.51,2.1
2024-06-07,6,1.35,0.0,52.03250404167187,Palcacocha,4566,0.51,2.1
2024-06-08,6,2.4000000000000004,0.1,83.66398939704804,Palcacocha,4566,0.51,2.1
2024-06-09,6,2.0,0.0,58.923102255323954,Palcacocha,4566,0.51,2.1
2024-06-10,6,1.7000000000000002,1.1,92.93898684852515,Palcacocha,4566,0.51,2.1
2024-06-11,6,2.9,0.7,76.18811619681779,Palcacocha,4566,0.51,2.1
2024-06-12,6,1.75,1.6,79.15122626981871,Palcacocha,4566,0.51,2.1
2024-06-13,6,2.25,2.4,75.05699899276443,Palcacocha,4566,0.51,2.1
2024-06-14,6,1.85,0.9,81.75380177302287,Palcacocha,4566,0.51,2.1
2024-06-15,6,2.1,0.6,89.11943365191644,Palcacocha,4566,0.51,2.1
2024-06-16,6,1.6999999999999997,0.7,82.33786692826858,Palcacocha,4566,0.51,2.1
2024-06-17,6,1.4500000000000002,0.7,80.78541972962395,Palcacocha,4566,0.51,2.1
2024-06-18,6,2.3499999999999996,0.2,76.24220195131672,Palcacocha,4566,0.51,2.1
2024-06-19,6,1.7499999999999998,0.1,84.23911425739173,Palcacocha,4566,0.51,2.1
2024-06-20,6,1.4000000000000001,0.6,84.52993002304852,Palcacocha,4566,0.51,2.1
2024-06-21,6,0.04999999999999993,3.3,87.64520094124134,Palcacocha,4566,0.51,2.1
2024-06-22,6,0.8999999999999999,1.1,83.77187451658631,Palcacocha,4566,0.51,2.1
2024-06-23,6,1.8000000000000003,0.0,67.67550843612005,Palcacocha,4566,0.51,2.1
2024-06-24,6,1.1,0.0,60.928157999856246,Palcacocha,4566,0.51,2.1
2024-06-25,6,1.15,0.1,94.59660499310934,Palcacocha,4566,0.51,2.1
2024-06-26,6,1.4000000000000001,0.0,59.003539436337746,Palcacocha,4566,0.51,2.1
2024-06-27,6,2.0,0.0,61.68323348688966,Palcacocha,4566,0.51,2.1
2024-06-28,6,3.05,0.0,52.16790727015382,Palcacocha,4566,0.51,2.1
2024-06-29,6,2.6,0.1,83.903032546126,Palcacocha,4566,0.51,2.1
2024-06-30,6,2.5,0.7,85.29690217095299,Palcacocha,4566,0.51,2.1
2024-07-01,7,2.25,1.2,78.32433826572874,Palcacocha,4566,0.51,2.1
2024-07-02,7,0.9500000000000002,0.2,94.5960790056863,Palcacocha,4566,0.51,2.1
2024-07-03,7,1.9000000000000001,0.0,44.281210688844496,Palcacocha,4566,0.51,2.1
2024-07-04,7,2.5,0.0,67.21523562809722,Palcacocha,4566,0.51,2.1
2024-07-05,7,1.6,0.0,44.82201845258992,Palcacocha,4566,0.51,2.1
2024-07-06,7,1.3000000000000003,0.0,58.36780370143313,Palcacocha,4566,0.51,2.1
2024-07-07,7,2.05,0.1,78.77218015824518,Palcacocha,4566,0.51,2.1
2024-07-08,7,1.5999999999999999,0.4,90.49751667120483,Palcacocha,4566,0.51,2.1
2024-07-09,7,2.85,0.0,60.85849061788491,Palcacocha,4566,0.51,2.1
2024-07-10,7,2.3,0.0,64.59204313302695,Palcacocha,4566,0.51,2.1
2024-07-11,7,2.6500000000000004,0.0,45.53961999837874,Palcacocha,4566,0.51,2.1
2024-07-12,7,1.1,0.0,55.83936864226856,Palcacocha,4566,0.51,2.1
2024-07-13,7,0.25,0.1,83.1092492829742,Palcacocha,4566,0.51,2.1
2024-07-14,7,0.9500000000000002,0.1,90.86337193233571,Palcacocha,4566,0.51,2.1
2024-07-15,7,2.0,0.1,76.26989889408632,Palcacocha,4566,0.51,2.1
2024-07-16,7,1.5,0.0,53.92668932800156,Palcacocha,4566,0.51,2.1
2024-07-17,7,0.7999999999999998,0.0,57.050759691523545,Palcacocha,4566,0.51,2.1
2024-07-18,7,0.6499999999999999,0.0,56.25438381149238,Palcacocha,4566,0.51,2.1
2024-07-19,7,0.75,0.0,62.99496735479476,Palcacocha,4566,0.51,2.1
2024-07-20,7,0.5499999999999998,0.0,63.38766777387922,Palcacocha,4566,0.51,2.1
2024-07-21,7,0.7000000000000002,0.0,54.14275382302792,Palcacocha,4566,0.51,2.1
2024-07-22,7,1.25,0.0,46.91302621066963,Palcacocha,4566,0.51,2.1
2024-07-23,7,1.1500000000000001,0.0,65.32818007871458,Palcacocha,4566,0.51,2.1
2024-07-24,7,1.25,0.0,40.00967619806284,Palcacocha,4566,0.51,2.1
2024-07-25,7,1.4499999999999997,0.0,51.95344675734643,Palcacocha,4566,0.51,2.1
2024-07-26,7,1.9,0.0,57.90439844519172,Palcacocha,4566,0.51,2.1
2024-07-27,7,2.1500000000000004,0.0,69.2214152610076,Palcacocha,4566,0.51,2.1
2024-07-28,7,2.1500000000000004,0.0,61.3845633738861,Palcacocha,4566,0.51,2.1
2024-07-29,7,2.05,0.0,66.21589253049028,Palcacocha,4566,0.51,2.1
2024-07-30,7,2.0500000000000003,0.0,62.31982193521952,Palcacocha,4566,0.51,2.1
2024-07-31,7,2.8000000000000003,0.0,52.78237494840755,Palcacocha,4566,0.51,2.1
2024-08-01,8,3.2,0.2,93.1506246852831,Palcacocha,4566,0.51,2.1
2024-08-02,8,3.4,0.0,53.48829278522026,Palcacocha,4566,0.51,2.1
2024-08-03,8,3.4,0.0,50.74093709316968,Palcacocha,4566,0.51,2.1
2024-08-04,8,2.65,0.0,57.95710278798295,Palcacocha,4566,0.51,2.1
2024-08-05,8,3.2,0.0,58.085154640408646,Palcacocha,4566,0.51,2.1
2024-08-06,8,2.75,0.0,67.74426624283927,Palcacocha,4566,0.51,2.1
2024-08-07,8,2.0,0.0,43.40387875352407,Palcacocha,4566,0.51,2.1
2024-08-08,8,2.3,0.0,46.40052225653922,Palcacocha,4566,0.51,2.1
2024-08-09,8,2.3499999999999996,0.0,45.71015139875364,Palcacocha,4566,0.51,2.1
2024-08-10,8,2.6,0.0,67.98155542849359,Palcacocha,4566,0.51,2.1
2024-08-11,8,3.5,0.2,85.49508358493732,Palcacocha,4566,0.51,2.1
2024-08-12,8,1.1,0.0,47.480801861204334,Palcacocha,4566,0.51,2.1
2024-08-13,8,1.8499999999999999,0.0,40.567299377469595,Palcacocha,4566,0.51,2.1
2024-08-14,8,2.2,0.0,58.59498245593922,Palcacocha,4566,0.51,2.1
2024-08-15,8,1.1,0.0,61.07133556493605,Palcacocha,4566,0.51,2.1
2024-08-16,8,1.65,0.0,54.400179083608634,Palcacocha,4566,0.51,2.1
2024-08-17,8,1.5,0.0,58.41189717625687,Palcacocha,4566,0.51,2.1
2024-08-18,8,1.2999999999999998,0.0,52.826419723896535,Palcacocha,4566,0.51,2.1
2024-08-19,8,1.2999999999999998,0.0,56.69312990617972,Palcacocha,4566,0.51,2.1
2024-08-20,8,0.8,0.0,57.486233616279684,Palcacocha,4566,0.51,2.1
2024-08-21,8,3.2500000000000004,0.2,91.41743152105815,Palcacocha,4566,0.51,2.1
2024-08-22,8,4.0,0.5,93.91949036750717,Palcacocha,4566,0.51,2.1
2024-08-23,8,3.1999999999999997,0.0,49.423284752052844,Palcacocha,4566,0.51,2.1
2024-08-24,8,2.7500000000000004,0.0,58.008651938038824,Palcacocha,4566,0.51,2.1
2024-08-25,8,1.75,0.3,94.12446755441361,Palcacocha,4566,0.51,2.1
2024-08-26,8,2.6,0.6,94.12939393746915,Palcacocha,4566,0.51,2.1
2024-08-27,8,1.5500000000000003,0.0,58.99062015771493,Palcacocha,4566,0.51,2.1
2024-08-28,8,1.5500000000000003,0.0,62.62148021022385,Palcacocha,4566,0.51,2.1
2024-08-29,8,3.05,0.1,87.88001381398033,Palcacocha,4566,0.51,2.1
2024-08-30,8,2.15,0.0,47.825509401703655,Palcacocha,4566,0.51,2.1
2024-08-31,8,2.25,0.3,76.92336808816077,Palcacocha,4566,0.51,2.1
2024-09-01,9,1.5500000000000003,0.1,87.5375078229093,Palcacocha,4566,0.51,2.1
2024-09-02,9,1.65,0.4,85.98317316286673,Palcacocha,4566,0.51,2.1
2024-09-03,9,2.3000000000000003,0.1,90.53707001288414,Palcacocha,4566,0.51,2.1
2024-09-04,9,2.7,0.0,65.73950306071157,Palcacocha,4566,0.51,2.1
2024-09-05,9,2.5999999999999996,0.0,61.55231813022,Palcacocha,4566,0.51,2.1
2024-09-06,9,1.0499999999999998,0.3,86.81342307870881,Palcacocha,4566,0.51,2.1
2024-09-07,9,1.5500000000000003,0.0,48.12691049750011,Palcacocha,4566,0.51,2.1
2024-09-08,9,1.75,0.0,61.583555761723176,Palcacocha,4566,0.51,2.1
2024-09-09,9,2.5000000000000004,0.0,41.0854222096284,Palcacocha,4566,0.51,2.1
2024-09-10,9,2.3,0.0,45.46705224741677,Palcacocha,4566,0.51,2.1
2024-09-11,9,4.05,0.0,49.1398105621443,Palcacocha,4566,0.51,2.1
2024-09-12,9,3.1999999999999997,0.1,77.86070146605603,Palcacocha,4566,0.51,2.1
2024-09-13,9,4.0,0.1,88.97746843502279,Palcacocha,4566,0.51,2.1
2024-09-14,9,2.4499999999999997,0.1,87.60648432938581,Palcacocha,4566,0.51,2.1
2024-09-15,9,2.45,1.6,77.99405276787446,Palcacocha,4566,0.51,2.1
2024-09-16,9,1.0499999999999998,0.6,77.42885226989105,Palcacocha,4566,0.51,2.1
2024-09-17,9,2.3499999999999996,1.3,88.08805768801801,Palcacocha,4566,0.51,2.1
2024-09-18,9,2.75,0.5,92.89143184852682,Palcacocha,4566,0.51,2.1
2024-09-19,9,2.6500000000000004,0.1,91.0997475997298,Palcacocha,4566,0.51,2.1
2024-09-20,9,2.55,0.0,42.028092142377375,Palcacocha,4566,0.51,2.1
2024-09-21,9,1.6999999999999997,0.3,87.98585531005929,Palcacocha,4566,0.51,2.1
2024-09-22,9,1.75,0.7,83.80481101272741,Palcacocha,4566,0.51,2.1
2024-09-23,9,0.9499999999999997,0.2,90.97974838434092,Palcacocha,4566,0.51,2.1
2024-09-24,9,3.25,0.5,84.63145298185903,Palcacocha,4566,0.51,2.1
2024-09-25,9,2.45,0.4,77.74670421523709,Palcacocha,4566,0.51,2.1
2024-09-26,9,2.8,0.5,92.29639193199748,Palcacocha,4566,0.51,2.1
2024-09-27,9,2.3,0.9,84.91470013917095,Palcacocha,4566,0.51,2.1
2024-09-28,9,-0.04999999999999982,0.1,83.0000643040534,Palcacocha,4566,0.51,2.1
2024-09-29,9,-1.5499999999999998,0.3,81.42601366308924,Palcacocha,4566,0.51,2.1
2024-09-30,9,1.6,0.4,88.9509786600773,Palcacocha,4566,0.51,2.1
2024-10-01,10,1.65,0.1,76.7770354381945,Palcacocha,4566,0.51,2.1
2024-10-02,10,2.55,0.1,81.6269687861302,Palcacocha,4566,0.51,2.1
2024-10-03,10,0.6000000000000001,0.1,94.79774686848383,Palcacocha,4566,0.51,2.1
2024-10-04,10,1.6500000000000001,0.4,78.54496698664067,Palcacocha,4566,0.51,2.1
2024-10-05,10,-0.4500000000000002,0.0,42.601167531682314,Palcacocha,4566,0.51,2.1
2024-10-06,10,-0.6000000000000001,0.0,69.7087294175737,Palcacocha,4566,0.51,2.1
2024-10-07,10,2.0,0.9,83.77868532817241,Palcacocha,4566,0.51,2.1
2024-10-08,10,2.95,0.6,86.07493832076906,Palcacocha,4566,0.51,2.1
2024-10-09,10,2.05,2.2,91.70432289771738,Palcacocha,4566,0.51,2.1
2024-10-10,10,2.75,3.4,89.73114500743155,Palcacocha,4566,0.51,2.1
2024-10-11,10,2.3499999999999996,0.4,85.34754038978609,Palcacocha,4566,0.51,2.1
2024-10-12,10,2.4499999999999997,1.0,81.40647796660478,Palcacocha,4566,0.51,2.1
2024-10-13,10,-0.30000000000000004,1.1,94.76689910585446,Palcacocha,4566,0.51,2.1
2024-10-14,10,0.04999999999999982,0.1,82.08715948544084,Palcacocha,4566,0.51,2.1
2024-10-15,10,1.8499999999999999,0.5,84.70273614268639,Palcacocha,4566,0.51,2.1
2024-10-16,10,2.25,0.3,87.79850624076957,Palcacocha,4566,0.51,2.1
2024-10-17,10,2.85,1.2,87.79916132303617,Palcacocha,4566,0.51,2.1
2024-10-18,10,2.25,1.0,81.68561449658309,Palcacocha,4566,0.51,2.1
2024-10-19,10,3.3,0.1,91.1848606247564,Palcacocha,4566,0.51,2.1
2024-10-20,10,3.6,0.0,41.258279303322894,Palcacocha,4566,0.51,2.1
2024-10-21,10,2.6500000000000004,1.0,77.39471767414562,Palcacocha,4566,0.51,2.1
2024-10-22,10,2.6,1.7,77.51104515037716,Palcacocha,4566,0.51,2.1
2024-10-23,10,2.6,3.7,88.3704796018792,Palcacocha,4566,0.51,2.1
2024-10-24,10,3.1500000000000004,0.5,90.48300953154356,Palcacocha,4566,0.51,2.1
2024-10-25,10,4.05,0.7,92.91941447068308,Palcacocha,4566,0.51,2.1
2024-10-26,10,2.85,0.5,82.01212723944745,Palcacocha,4566,0.51,2.1
2024-10-27,10,2.55,1.7,77.23038552462573,Palcacocha,4566,0.51,2.1
2024-10-28,10,1.45,2.0,82.16520695170195,Palcacocha,4566,0.51,2.1
2024-10-29,10,1.7999999999999998,0.9,89.6689681285418,Palcacocha,4566,0.51,2.1
2024-10-30,10,1.9000000000000001,1.4,76.67491346538715,Palcacocha,4566,0.51,2.1
2024-10-31,10,3.15,2.1,84.16989935872094,Palcacocha,4566,0.51,2.1
2024-11-01,11,1.8,1.0,83.34355116181672,Palcacocha,4566,0.51,2.1
2024-11-02,11,3.0,0.8,80.84307047256797,Palcacocha,4566,0.51,2.1
2024-11-03,11,1.8499999999999999,1.3,82.61980179323407,Palcacocha,4566,0.51,2.1
2024-11-04,11,1.9500000000000002,1.2,85.01134911537312,Palcacocha,4566,0.51,2.1
2024-11-05,11,0.9499999999999997,1.4,92.19151216202192,Palcacocha,4566,0.51,2.1
2024-11-06,11,0.6499999999999999,3.3,76.65729068336447,Palcacocha,4566,0.51,2.1
2024-11-07,11,3.0,0.3,89.69297371198482,Palcacocha,4566,0.51,2.1
2024-11-08,11,2.6,1.3,93.27322948996694,Palcacocha,4566,0.51,2.1
2024-11-09,11,-0.44999999999999996,0.7,75.75104828495854,Palcacocha,4566,0.51,2.1
2024-11-10,11,1.85,1.8,82.12963454255939,Palcacocha,4566,0.51,2.1
2024-11-11,11,1.9,0.7,81.82952072067816,Palcacocha,4566,0.51,2.1
2024-11-12,11,1.3499999999999999,0.6,92.71527692439571,Palcacocha,4566,0.51,2.1
2024-11-13,11,1.5,0.3,89.28194565602568,Palcacocha,4566,0.51,2.1
2024-11-14,11,3.4499999999999997,0.1,81.0725907191258,Palcacocha,4566,0.51,2.1
2024-11-15,11,2.9499999999999997,1.1,85.99499755678849,Palcacocha,4566,0.51,2.1
2024-11-16,11,2.85,0.6,92.20549088470727,Palcacocha,4566,0.51,2.1
2024-11-17,11,2.85,0.1,77.91950432446275,Palcacocha,4566,0.51,2.1
2024-11-18,11,2.8499999999999996,0.0,68.81059758807793,Palcacocha,4566,0.51,2.1
2024-11-19,11,3.5500000000000003,0.0,43.867544143218225,Palcacocha,4566,0.51,2.1
2024-11-20,11,4.1,0.2,82.5198141541292,Palcacocha,4566,0.51,2.1
2024-11-21,11,1.5999999999999999,1.3,82.814978259016,Palcacocha,4566,0.51,2.1
2024-11-22,11,1.7,1.8,88.9107354566282,Palcacocha,4566,0.51,2.1
2024-11-23,11,1.4,1.6,85.14478758576819,Palcacocha,4566,0.51,2.1
2024-11-24,11,-0.20000000000000018,1.5,82.90307760754969,Palcacocha,4566,0.51,2.1
2024-11-25,11,1.9000000000000001,2.1,79.81196377482314,Palcacocha,4566,0.51,2.1
2024-11-26,11,1.75,1.5,94.40638186617645,Palcacocha,4566,0.51,2.1
2024-11-27,11,2.35,2.1,91.37964739371928,Palcacocha,4566,0.51,2.1
2024-11-28,11,2.9499999999999997,2.8,75.12387428361572,Palcacocha,4566,0.51,2.1
2024-11-29,11,2.25,1.9,82.88834313954032,Palcacocha,4566,0.51,2.1
2024-11-30,11,1.5499999999999998,2.3,89.08828394653146,Palcacocha,4566,0.51,2.1
2024-12-01,12,1.5499999999999998,2.5,77.63713837015698,Palcacocha,4566,0.51,2.1
2024-12-02,12,2.35,1.9,82.23396599002879,Palcacocha,4566,0.51,2.1
2024-12-03,12,1.0999999999999999,1.8,85.53303095116969,Palcacocha,4566,0.51,2.1
2024-12-04,12,2.4000000000000004,1.8,88.58576655303511,Palcacocha,4566,0.51,2.1
2024-12-05,12,2.05,1.2,82.00967484528627,Palcacocha,4566,0.51,2.1
2024-12-06,12,3.0,1.8,81.9023339869945,Palcacocha,4566,0.51,2.1
2024-12-07,12,2.1500000000000004,3.1,89.52400469133393,Palcacocha,4566,0.51,2.1
2024-12-08,12,1.75,1.7,88.86177137150776,Palcacocha,4566,0.51,2.1
2024-12-09,12,2.2,1.8,88.71874340844313,Palcacocha,4566,0.51,2.1
2024-12-10,12,1.65,1.9,83.29576965579281,Palcacocha,4566,0.51,2.1
2024-12-11,12,2.85,1.8,75.3667574622718,Palcacocha,4566,0.51,2.1
2024-12-12,12,1.5500000000000003,2.4,83.96656338025593,Palcacocha,4566,0.51,2.1
2024-12-13,12,2.5999999999999996,3.4,91.61507730443435,Palcacocha,4566,0.51,2.1
2024-12-14,12,1.0,1.2,90.43828886587076,Palcacocha,4566,0.51,2.1
2024-12-15,12,2.35,0.1,75.8145802813892,Palcacocha,4566,0.51,2.1
2024-12-16,12,2.0,0.2,81.33013044138787,Palcacocha,4566,0.51,2.1
2024-12-17,12,2.3000000000000003,1.8,84.07562427737274,Palcacocha,4566,0.51,2.1
2024-12-18,12,1.6500000000000001,0.8,90.19905103614565,Palcacocha,4566,0.51,2.1
2024-12-19,12,0.1499999999999999,1.2,85.08213094238306,Palcacocha,4566,0.51,2.1
2024-12-20,12,2.05,2.4,75.51560103261507,Palcacocha,4566,0.51,2.1
2024-12-21,12,2.2,0.7,92.45132779505434,Palcacocha,4566,0.51,2.1
2024-12-22,12,2.75,0.9,77.2110567356777,Palcacocha,4566,0.51,2.1
2024-12-23,12,1.9,5.7,93.40488001692279,Palcacocha,4566,0.51,2.1
2024-12-24,12,2.8,0.8,82.36009712666497,Palcacocha,4566,0.51,2.1
2024-12-25,12,2.45,0.8,78.37552047529407,Palcacocha,4566,0.51,2.1
2024-12-26,12,2.4999999999999996,0.9,80.8089723115582,Palcacocha,4566,0.51,2.1
2024-12-27,12,1.7999999999999998,0.4,92.60589314334653,Palcacocha,4566,0.51,2.1
2024-12-28,12,1.35,0.9,94.18239399376502,Palcacocha,4566,0.51,2.1
2024-12-29,12,1.75,0.4,78.96959400153048,Palcacocha,4566,0.51,2.1
2024-12-30,12,2.9499999999999997,0.1,79.57278863607158,Palcacocha,4566,0.51,2.1
2024-12-31,12,1.9500000000000002,0.4,81.17331613998883,Palcacocha,4566,0.51,2.1
2025-01-01,1,0.5,0.2,82.53252497578005,Palcacocha,4566,0.51,2.1
2025-01-02,1,0.050000000000000044,0.4,81.85135103681485,Palcacocha,4566,0.51,2.1
2025-01-03,1,0.10000000000000009,1.0,80.69866322235907,Palcacocha,4566,0.51,2.1
2025-01-04,1,1.9,1.0,89.89628926957047,Palcacocha,4566,0.51,2.1
2025-01-05,1,1.35,2.2,90.65307256122831,Palcacocha,4566,0.51,2.1
2025-01-06,1,1.8000000000000003,3.0,79.76335265163556,Palcacocha,4566,0.51,2.1
2025-01-07,1,2.6,4.4,82.93418241797292,Palcacocha,4566,0.51,2.1
